,Object,x_perturb,y_perturb,successes,trials
1998,pr2_gripper.urdf,0.01,0.02,35.0,50.0
1999,pr2_gripper.urdf,0.02,0.02,38.0,50.0
2000,r2d2.urdf,-0.02,-0.02,46.0,50.0
2001,r2d2.urdf,-0.01,-0.02,47.0,50.0
2002,r2d2.urdf,0.0,-0.02,47.0,50.0
2003,r2d2.urdf,0.01,-0.02,47.0,50.0
2004,r2d2.urdf,0.02,-0.02,45.0,50.0
2005,r2d2.urdf,-0.02,-0.01,47.0,50.0
2006,r2d2.urdf,-0.01,-0.01,48.0,50.0
2007,r2d2.urdf,0.0,-0.01,48.0,50.0
2008,r2d2.urdf,0.01,-0.01,47.0,50.0
2009,r2d2.urdf,0.02,-0.01,48.0,50.0
2010,r2d2.urdf,-0.02,0.0,46.0,50.0
2011,r2d2.urdf,-0.01,0.0,48.0,50.0
2012,r2d2.urdf,0.0,0.0,48.0,50.0
2013,r2d2.urdf,0.01,0.0,46.0,50.0
2014,r2d2.urdf,0.02,0.0,49.0,50.0
2015,r2d2.urdf,-0.02,0.01,48.0,50.0
2016,r2d2.urdf,-0.01,0.01,43.0,50.0
2017,r2d2.urdf,0.0,0.01,47.0,50.0
2018,r2d2.urdf,0.01,0.01,47.0,50.0
2019,r2d2.urdf,0.02,0.01,48.0,50.0
2020,r2d2.urdf,-0.02,0.02,46.0,50.0
2021,r2d2.urdf,-0.01,0.02,47.0,50.0
2022,r2d2.urdf,0.0,0.02,46.0,50.0
2023,r2d2.urdf,0.01,0.02,44.0,50.0
2024,r2d2.urdf,0.02,0.02,48.0,50.0
2025,sphere_small.urdf,-0.02,-0.02,37.0,50.0
2026,sphere_small.urdf,-0.01,-0.02,41.0,50.0
2027,sphere_small.urdf,0.0,-0.02,40.0,50.0
2028,sphere_small.urdf,0.01,-0.02,37.0,50.0
2029,sphere_small.urdf,0.02,-0.02,40.0,50.0
2030,sphere_small.urdf,-0.02,-0.01,36.0,50.0
2031,sphere_small.urdf,-0.01,-0.01,35.0,50.0
2032,sphere_small.urdf,0.0,-0.01,40.0,50.0
2033,sphere_small.urdf,0.01,-0.01,31.0,50.0
2034,sphere_small.urdf,0.02,-0.01,35.0,50.0
2035,sphere_small.urdf,-0.02,0.0,37.0,50.0
2036,sphere_small.urdf,-0.01,0.0,36.0,50.0
2037,sphere_small.urdf,0.0,0.0,34.0,50.0
2038,sphere_small.urdf,0.01,0.0,36.0,50.0
2039,sphere_small.urdf,0.02,0.0,33.0,50.0
2040,sphere_small.urdf,-0.02,0.01,39.0,50.0
2041,sphere_small.urdf,-0.01,0.01,36.0,50.0
2042,sphere_small.urdf,0.0,0.01,35.0,50.0
2043,sphere_small.urdf,0.01,0.01,41.0,50.0
2044,sphere_small.urdf,0.02,0.01,40.0,50.0
2045,sphere_small.urdf,-0.02,0.02,37.0,50.0
2046,sphere_small.urdf,-0.01,0.02,32.0,50.0
2047,sphere_small.urdf,0.0,0.02,35.0,50.0
2048,sphere_small.urdf,0.01,0.02,37.0,50.0
2049,sphere_small.urdf,0.02,0.02,36.0,50.0
2050,teddy_vhacd.urdf,-0.02,-0.02,47.0,50.0
2051,teddy_vhacd.urdf,-0.01,-0.02,48.0,50.0
2052,teddy_vhacd.urdf,0.0,-0.02,46.0,50.0
2053,teddy_vhacd.urdf,0.01,-0.02,45.0,50.0
2054,teddy_vhacd.urdf,0.02,-0.02,44.0,50.0
2055,teddy_vhacd.urdf,-0.02,-0.01,45.0,50.0
2056,teddy_vhacd.urdf,-0.01,-0.01,47.0,50.0
2057,teddy_vhacd.urdf,0.0,-0.01,45.0,50.0
2058,teddy_vhacd.urdf,0.01,-0.01,44.0,50.0
2059,teddy_vhacd.urdf,0.02,-0.01,47.0,50.0
2060,teddy_vhacd.urdf,-0.02,0.0,50.0,50.0
2061,teddy_vhacd.urdf,-0.01,0.0,43.0,50.0
2062,teddy_vhacd.urdf,0.0,0.0,44.0,50.0
2063,teddy_vhacd.urdf,0.01,0.0,41.0,50.0
2064,teddy_vhacd.urdf,0.02,0.0,44.0,50.0
2065,teddy_vhacd.urdf,-0.02,0.01,41.0,50.0
2066,teddy_vhacd.urdf,-0.01,0.01,48.0,50.0
2067,teddy_vhacd.urdf,0.0,0.01,43.0,50.0
2068,teddy_vhacd.urdf,0.01,0.01,45.0,50.0
2069,teddy_vhacd.urdf,0.02,0.01,46.0,50.0
2070,teddy_vhacd.urdf,-0.02,0.02,42.0,50.0
2071,teddy_vhacd.urdf,-0.01,0.02,46.0,50.0
2072,teddy_vhacd.urdf,0.0,0.02,44.0,50.0
2073,teddy_vhacd.urdf,0.01,0.02,42.0,50.0
2074,teddy_vhacd.urdf,0.02,0.02,45.0,50.0
2075,vase.urdf,-0.02,-0.02,36.0,50.0
2076,vase.urdf,-0.01,-0.02,38.0,50.0
2077,vase.urdf,0.0,-0.02,35.0,50.0
2078,vase.urdf,0.01,-0.02,36.0,50.0
2079,vase.urdf,0.02,-0.02,36.0,50.0
2080,vase.urdf,-0.02,-0.01,37.0,50.0
2081,vase.urdf,-0.01,-0.01,37.0,50.0
2082,vase.urdf,0.0,-0.01,33.0,50.0
2083,vase.urdf,0.01,-0.01,34.0,50.0
2084,vase.urdf,0.02,-0.01,36.0,50.0
2085,vase.urdf,-0.02,0.0,39.0,50.0
2086,vase.urdf,-0.01,0.0,35.0,50.0
2087,vase.urdf,0.0,0.0,33.0,50.0
2088,vase.urdf,0.01,0.0,29.0,50.0
2089,vase.urdf,0.02,0.0,37.0,50.0
2090,vase.urdf,-0.02,0.01,37.0,50.0
2091,vase.urdf,-0.01,0.01,34.0,50.0
2092,vase.urdf,0.0,0.01,38.0,50.0
2093,vase.urdf,0.01,0.01,36.0,50.0
2094,vase.urdf,0.02,0.01,34.0,50.0
2095,vase.urdf,-0.02,0.02,33.0,50.0
2096,vase.urdf,-0.01,0.02,35.0,50.0
2097,vase.urdf,0.0,0.02,34.0,50.0
2098,vase.urdf,0.01,0.02,36.0,50.0
2099,vase.urdf,0.02,0.02,32.0,50.0
